isbn,publication_year,category,book_name,author,price_in_euros,publisher,published_country,language,no_of_pages
9781801501767,2022,sports,lethal,Mouldon Paul,17.99,Pitch Publishing,England,English,272.0
9781801500807,2022,sports,dynamite and davey,Bell Steven,15.99,Pitch Publishing,England,English,320.0
9781786793362,2022,sports,greek waters pilot,Heikell Rod,39.99,"Imray, Laurie, Norie & Wilson Ltd",United Kingdom,English,544.0
9780786966011,2016,sports,volo's guide to monsters,RPG TEAM WIZARDS,33.46,Wizards of the Coast Publishing,Washington (State),English,223.0
9781801501736,2022,sports,when the circus leaves town,David Proudlove,13.99,Pitch Publishing,England,English,352.0
9781785303609,2021,sports,the art of wild swimming: scotland,Anna Deacon,12.99,Black & White Publishing,Scotland,English,256.0
9781324019619,2021,sports,affirmations for turbulent times,Peyton Sarah,12.99,W. W. Norton & Company,New York (State),English,192.0
9781801501507,2022,sports,red men reborn!,John Williams,15.31,Pitch Publishing,England,English,416.0
9781801501576,2022,sports,the longest winter,Hodkinson Mark,39.35,Pitch Publishing,England,English,272.0
9781800920873,2022,sports,flowers to knit,Ishii Sachiyo,5.99,Search Press,England,English,64.0
9781800921092,2022,sports,tote bags,Debbie Shore,9.79,Search Press,England,English,96.0
9781640784444,2022,sports,pathfinder dark archive,Case James,48.99,"Diamond Comic Distributors, Inc.",Washington (State),English,224.0
9781912933129,2020,sports,northern ireland,Andrew McCluggage,12.3,Knife Edge Outdoor,Northern Ireland,English,152.0
9781801502054,2022,sports,black swan summer,Bonnell Max,13.99,Pitch Publishing,England,English,224.0
9781644031759,2022,sports,"red, white & blue star quilts",Judy Martin,12.2,C&T Publishing,California,English,96.0
9780719840920,2022,sports,modelling and painting world war i allied figures,Butler Mike,16.76,The Crowood Press,England,English,192.0
9781906095857,2022,sports,paddle shakespeare's avon,Mark Rainsley,15.64,Pesda Press,Wales,English,192.0
9781999372842,2022,sports,edinburgh the walk,Elizabeth May McDougall Roddy and,12.99,Mica Publishing,Scotland,English,192.0
9781838695088,2022,sports,epic hikes of australia & new zealand,Lonely Planet,18.99,Lonely Planet,Ireland,English,320.0
9781788689427,2020,sports,epic bike rides of europe,Lonely Planet,18.99,Lonely Planet,Ireland,English,320.0
9781800921306,2022,sports,crewel animal portraits,Blomkamp Hazel,11.99,Search Press,England,English,176.0
9781913618230,2022,sports,cycling london,Bogdanowicz Tom,10.41,Fox Chapel Publishing,England,English,256.0
9780786965649,2014,sports,hoard of the dragon queen,Baur Wolfgang,20.18,Wizards of the Coast Publishing,Washington (State),English,94.0
9781523515905,2022,sports,paint by sticker: plants and flowers,Publishing Workman,10.99,Workman Publishing Company,New York (State),English,56.0
9781645674863,2022,sports,sew and mend make,Banner Bernadette,14.67,Page Street Publishing,Massachusetts,English,200.0
9781782219002,2022,sports,sculptural textile art,Edwards Priscilla,12.68,Search Press,England,English,128.0
9781789293357,2021,sports,the perfect crime puzzle book,Gareth Moore,8.52,Michael O'Mara,England,English,224.0
9781800920439,2022,sports,mini amigurumi birds,Abbondio Sarah,6.62,Search Press,England,English,48.0
9781786310835,2022,sports,the river loire cycle route,Mike Wells,12.99,Cicerone Press,England,English,256.0
9781786311344,2022,sports,walking the cape wrath trail,Harper Iain,12.99,Cicerone Press,England,English,176.0
9781786310675,2022,sports,gr20 - corsica,Dillon Paddy,13.52,Cicerone Press,England,English,288.0
9780749582784,2021,sports,the caravan & camping guide 2022,AA Publishing,12.18,AA Publishing,England,English,432.0
9781913618254,2022,sports,walking london,Andrew Duncan,10.41,Fox Chapel Publishing,England,English,248.0
9781786310811,2022,sports,alta via 1 - trekking in the dolomites,Gillian Price,12.99,Cicerone Press,England,English,192.0
9781780277448,2022,sports,blue scotland,Hughes Mollie,16.99,Birlinn Ltd,Scotland,English,224.0
9781861978776,2010,sports,born to run,Christopher McDougall,8.18,Profile,England,English,287.0
9781802790887,2021,sports,the official history of the fifa world cup,FIFA Football Museum World,21.29,Welbeck Publishing,England,English,320.0
9780804854740,2022,sports,creative mending,Hikaru Noguchi,11.57,Tuttle Publishing,Japan,English,104.0
9781783966257,2022,sports,a river runs through me,Andrew DouglasHome,10.71,Elliott & Thompson,England,English,240.0
9781736848128,2022,sports,growing wonder,Alvarez Felicia,18.43,Bloom Imprint LLC,Washington (State),English,152.0
9781915237064,2022,sports,being geoffrey boycott,Boycott Geoff,18.62,Fairfield Books,England,English,272.0
9781497205710,2022,sports,garden of fairytale animals,Egusa Kanoko,10.41,Fox Chapel Publishing,Pennsylvania,English,96.0
9780367904029,2021,sports,advanced personal training: science to practice,Hough,37.22,Taylor & Francis,England,English,320.0
9781787138407,2022,sports,marbling,Shah Zeena,11.67,Quadrille,England,English,160.0
9780786966110,2017,sports,xanathar's guide to everything,RPG Team Wizards,31.65,Wizards of the Coast Publishing,Washington (State),English,192.0
9781784946357,2022,sports,"crocheted bees, bugs & butterflies",Mooncie Vanessa,11.67,The Guild of Master Craftsman Publications,England,English,160.0
9781637580387,2022,sports,mox,Ambrose Dean,20.21,Permuted Press,Tennessee,English,272.0
9781782219750,2022,sports,bonnie the cow & friends,Claire Gelder,9.79,Search Press,England,English,127.0
9781472146205,2022,sports,the mammoth book of chess,Burgess Graham,11.63,"Little, Brown",England,English,592.0
9781844865567,2022,sports,diverse london,David Fathers,8.56,Bloomsbury Publishing (UK),England,English,112.0
9780762475292,2022,sports,desktop skatepark,Donald Lemke,7.64,"Little, Brown",Pennsylvania,English,56.0
9780008472672,2022,sports,the times quick cryptic crossword. book 7,Richard Rogan,5.99,HarperCollins Publishers,Scotland,English,239.0
9780008472733,2022,sports,the times 2 jumbo crossword book 17,Games Mind The Times,7.54,HarperCollins Publishers,Scotland,English,144.0
9781472297037,2022,sports,the cheat sheet,Adams Sarah,8.52,Headline Publishing Group,England,English,384.0
9781785787577,2022,sports,the year of the robin,Jen Offord,11.99,Icon Books,England,English,272.0
9781838076306,2022,sports,being gary fisher,Guy Kestevan,27.99,Bluetrain Publishing,England,English,251.0
9781906122201,2010,sports,pocket guide to matching the hatch,Lapsley Peter,7.58,Merlin Unwin Books,England,English,96.0
9781873341780,2022,sports,chamonix,Boscoe Charlie,27.25,Rockfax,England,English,512.0
9780847871490,2022,sports,surfer magazine,Ellis Grant,28.99,Rizzoli International Publications,New York (State),English,256.0
9781852849672,2022,sports,trekking in greenland,Dillon Paddy,12.99,Cicerone Press,England,English,136.0
9780008390099,2022,sports,the open 150 celebration book,Carter,15.43,HarperCollins Publishers,England,English,320.0
9781910636213,2020,sports,lost lanes north,Jack Thurston,11.58,Wild Things Publishing,England,English,256.0
9781446308295,2020,sports,the upholstery bible,Cherry Dobson,12.99,David & Charles,England,English,144.0
9781640784659,2022,sports,lost omens,Bendele Rigby,27.99,"Diamond Comic Distributors, Inc.",Washington (State),English,128.0
9781784883942,2021,sports,modern quilting,Arthur Julius,12.72,Hardie Grant London,England,English,191.0
9781446308325,2020,sports,the book of boro,Briscoe Susan,12.2,David & Charles,England,English,127.0
9781787396920,2021,sports,the guardian cryptic crosswords 1,Guardian The,5.67,Welbeck Publishing,England,English,288.0
9781852849771,2021,sports,walking in the peak district. white peak west,Besley Paul,10.39,Cicerone Press,England,English,224.0
9781446308332,2021,sports,pokémon crochet,Sabrina Somers,11.57,David & Charles,England,English,112.0
9781838691219,2021,sports,new zealand,Craig McLachlan,13.44,Lonely Planet,Ireland,English,224.0
9781644032312,2022,sports,embroidered mythical creatures,Aimee Ray,10.41,C&T Publishing,California,English,136.0
9780719831447,2021,sports,tortoiseshell,Campbell Maggie Pederson,19.99,The Crowood Press,England,English,128.0
9780319090152,2016,sports,norfolk,Dennis Kelsall,10.41,Ordnance Survey,England,English,95.0
9781839644962,2021,sports,"adult jigsaw puzzle kew: marianne north: amatungula and blue ipomoea, south africa",Flame Studio Tree,12.31,Flame Tree Publishing,England,English,1.0
9781852845193,2021,sports,dark peak walks,Besley Paul,10.39,Cicerone Press,England,English,224.0
9781852848699,2021,sports,walking in norfolk,Laurence Mitchell,10.39,Cicerone Press,England,English,208.0
9781786310163,2021,sports,scrambles in the dark peak,Corker Tom,10.39,Cicerone Press,England,English,192.0
9781786311030,2021,sports,walking on jersey,Dillon Paddy,11.72,Cicerone Press,England,English,192.0
9781852848163,2021,sports,the cotswold way,Kev Reynolds,11.64,Cicerone Press,England,English,233.0
9781852848705,2021,sports,suffolk coast and heath walks,Laurence Mitchell,10.39,Cicerone Press,England,English,176.0
9780786966257,2018,sports,waterdeep. dragon heist,Carter Michele,29.99,Wizards of the Coast Publishing,Washington (State),English,256.0
9781906095789,2021,sports,walking the wainwrights,Graham Uney,16.79,Pesda Press,Wales,English,272.0
9781907233388,2021,sports,the munros,Anderson Rab,26.99,Scottish Mountaineering Press,Scotland,English,384.0
9781785009297,2021,sports,weaving,Ann Richards,19.99,The Crowood Press,England,English,175.0
9781527277984,2021,sports,golf course map of scotland,David Jones,8.58,UK Golf Guy,Scotland,English,2.0
9780648767039,2021,sports,willing hands 2,Betsy Morgan,19.63,Inspirations Studios,United Kingdom,English,168.0
9781912933068,2021,sports,trekking in the south downs way,Andrew McCluggage,12.3,Knife Edge Outdoor,Northern Ireland,English,164.0
9781839500756,2021,sports,call yourself a wolves fan?,Mart Matthews,8.18,Pitch Publishing on behalf of Racing Post,England,English,176.0
9781912933075,2021,sports,trekking the hadrian's wall path,Andrew McCluggage,12.3,Knife Edge Outdoor,Northern Ireland,English,160.0
9781801501743,2022,sports,blood on the crossbar,Rhys Richards,15.99,Pitch Publishing,England,English,304.0
9781905104130,2005,sports,day skipper practical course notes,Association Royal Yachting,10.64,Royal Yachting Association,United Kingdom,English,76.0
9780719840036,2022,sports,the art of letter carving in wood,Martin Wenham,19.99,The Crowood Press,England,English,208.0
9781787117877,2022,sports,a race with infamy,Barlow Jack,15.99,Veloce Publishing,United States,English,216.0
9781912667710,2021,sports,coins of england and the united kingdom 2022. decimal,Emma Howard,14.99,Spink Books,England,English,360.0
9781785009891,2022,sports,british wool for feltmaking,Association Feltmakers International,10.99,The Crowood Press,England,English,128.0
9780786965816,2015,sports,out of the abyss,RPG Team Wizards,33.73,Wizards of the Coast Publishing,Washington (State),English,256.0
9780786966004,2016,sports,storm king's thunder,Coast Wizards of the,33.75,Wizards of the Coast Publishing,Washington (State),English,256.0
9781782215431,2017,sports,"beautiful blankets, afghans and throws",Leonie Morgan,8.63,Search Press,England,English,128.0
9781948007092,2019,sports,believe logbook (red edition),Fleshman Lauren,5.21,VeloPress,Colorado,English,112.0
9781579657147,2017,sports,a man & his watch,Hranek Matt,19.5,Artisan,New York (State),English,215.0
9781852848439,2018,sports,walking in the dordogne,Janette Norton,11.64,Cicerone Press,England,English,288.0
9781910636138,2018,sports,lost lanes west country,Jack Thurston,11.58,Wild Things,England,English,256.0
9781409197560,2020,sports,the big british railway puzzle book,Museum National Railway,11.63,Orion,England,English,272.0
9781852848903,2017,sports,scrambles in snowdonia,Ashton Steve,13.19,Cicerone Press,England,English,192.0
9780711236936,2018,sports,hidden histories,MaryAnn Ochota,15.99,Frances Lincoln,England,English,288.0
9780762479818,2022,sports,national lampoon's christmas vacation: station wagon and griswold family tree,Press Running,11.99,"Little, Brown",Pennsylvania,English,32.0
9780470666333,2010,sports,celestial navigation,Cunliffe Tom,9.79,Fernhurst Books Limited,New Jersey,English,65.0
9780786966264,2018,sports,waterdeep. dungeon of the mad mage,Click Matt,27.99,Wizards of the Coast Publishing,Washington (State),English,320.0
9780715318478,2005,sports,the ultimate sashiko sourcebook,Briscoe Susan,12.99,David & Charles,England,English,128.0
9780786966981,2020,sports,icewind dale: rime of the frostmaiden,Christopher Perkins,34.32,Wizards of the Coast Publishing,Washington (State),English,319.0
9781912933082,2020,sports,trekking the dolomites av1,Andrew McCluggage,12.3,Knife Edge Outdoor,Northern Ireland,English,134.0
9781784875398,2019,sports,beyond a boundary,C James L R,9.99,Random House,England,English,384.0
9781645672197,2022,sports,the nordic knitting primer,Drysdale Kristin,13.44,Page Street Publishing,Massachusetts,English,192.0
9781898481362,2010,sports,st cuthbert's way,Ronald Turnbull,10.3,Rucksack Readers,Scotland,English,63.0
9781907524639,2022,sports,nationwide football annual 2022-2023,Barnes Stuart,9.26,Sportsbooks,England,English,544.0
9781912933013,2019,sports,tour du mont blanc,Andrew McCluggage,12.99,Knife Edge Outdoor,Northern Ireland,English,133.0
9780600633150,2016,sports,the telegraph: all new big book of cryptic crosswords 5,Group Ltd Media Telegraph,7.48,Octopus,England,English,464.0
9781472844910,2021,sports,wars of the republic,Eric Farrington,9.69,Bloomsbury Publishing (UK),England,English,64.0
9781873341681,2020,sports,sicily,Beail Daimon,27.25,Rockfax Ltd,England,English,448.0
9780764364273,2022,sports,belts,Armitage Nigel,21.61,"Schiffer Publishing, Ltd.",Pennsylvania,English,160.0
9781788403825,2022,sports,the telegraph big book of quick crosswords 8,Group Ltd Media Telegraph,7.99,Octopus,England,English,464.0
9781788403832,2022,sports,the telegraph quick crosswords 9,Group Ltd Media Telegraph,7.48,Octopus,England,English,240.0
9781637270608,2022,sports,2022 official rules of major league baseball,Books Triumph,7.99,Triumph Books,Illinois,English,192.0
9780008343798,2019,sports,the times big book of quick crosswords book 6,Games Mind The Times,7.57,HarperCollins Publishers,Scotland,English,460.0
9781472847720,2022,sports,the last prospector,A Joseph McCullough,13.71,Bloomsbury Publishing (UK),England,English,96.0
9780008472702,2022,sports,the times big book ultimate killer su doku. book 2,Games Mind The Times,7.57,HarperCollins Publishers,Scotland,English,448.0
9781788403955,2022,sports,daily mail big book of quick crosswords volume 5,DMG Daily Ltd Mail Media The,7.99,Octopus,England,English,464.0
9781913817091,2022,sports,snowdonia slate trail,Aled Owen,13.21,Rucksack Readers,Scotland,English,80.0
9781471192555,2021,sports,the miracle pill,Peter Walker,7.99,Simon & Schuster UK,England,English,320.0
9781472852250,2022,sports,fireheart,Joseph McCullough,13.71,Bloomsbury Publishing (UK),England,English,96.0
9781912933136,2022,sports,trekking the cotswold way,Andrew McCluggage,12.99,Knife Edge Worldwide,Northern Ireland,English,160.0
9780008489151,2022,sports,red on red,McNulty Phil,14.62,HarperCollins Publishers,England,English,320.0
9781472852618,2022,sports,lion rampant,Daniel Mersey,14.99,Bloomsbury Publishing (UK),England,English,208.0
9781789461909,2022,sports,you're going home in a f*cking ambulance,Cass Pennant,8.5,John Blake,England,English,288.0
9781472992666,2022,sports,superyacht captain,Brendan OShannassy,10.99,Bloomsbury Publishing (UK),England,English,272.0
9780008537937,2022,sports,the times jumbo cryptic crossword book 21,Games Mind The Times,7.54,HarperCollins Publishers,Scotland,English,128.0
9781784424954,2022,sports,the grand tour,Mike Rendell,6.99,Bloomsbury Publishing (UK),England,English,64.0
9780718185541,2016,sports,the gchq puzzle book,Britain Communications Government Great Headquarters,12.53,Penguin Books Ltd,United Kingdom,English,334.0
